image_name,mean,max,min
img_0935,1214.8,2360,735
img_0936,1079.9,1978,609
img_0937,938.8,1480,614
img_0938,878.1,1184,695
img_0939,1099.9,1644,683
img_0940,1570.1,5840,565
img_0941,1088.5,1391,725
img_0942,2185.4,6271,910
img_0943,1096.8,1958,867
img_0944,1692.5,3664,933
img_0945,1334.9,3193,629
img_0946,916.8,1158,660
img_0947,1250.5,3029,718
img_0948,1055.6,2609,701
img_0949,1331.9,2207,861
img_0950,1062.4,1949,724
img_0951,843.2,1175,588
img_0952,1017.9,1398,743
img_0953,3560.0,25488,791
img_0954,977.4,1401,703
img_0955,1421.8,3944,773
img_0956,1275.7,1880,927
img_0957,1446.7,3031,943
img_0958,1889.6,5167,966
img_0959,2369.8,11272,886
img_0960,1189.6,4280,703
img_0961,1139.6,1963,519
img_0962,1629.5,4322,774
img_0963,1400.3,3790,599
img_0964,1092.7,2455,583
img_0965,1564.8,6825,711
img_0966,1749.5,5416,959
img_0967,1197.9,2705,639
img_0968,1381.8,2418,1015
img_0969,955.6,1607,702
img_0970,1671.9,2871,1007
img_0971,1257.3,1702,847
img_0972,1691.0,6095,662
img_0973,1629.8,3792,951
img_0974,1394.8,2805,759
img_0975,1150.4,1567,942
img_0976,876.0,1146,623
img_0977,1145.1,1390,847
img_0978,872.8,1006,662
img_0979,902.0,1253,591
img_0980,1439.1,2510,743
img_0981,1265.0,2099,767
img_0982,1252.4,1854,913
img_0983,1415.1,4679,646
img_0984,1069.9,1453,806
img_0985,1616.4,2167,1080
img_0986,1205.5,2828,559
img_0987,1441.6,5420,701
img_0988,1055.8,1573,703
img_0989,1650.3,3527,1028
img_0990,1280.0,2065,803
img_0991,1189.0,2055,831
img_0992,1361.6,2166,867
img_0993,984.5,1453,726
img_0994,1391.0,2696,830
img_0995,1090.3,1924,663
img_0996,1101.9,1629,670
img_0997,1693.2,3426,734
img_0998,1746.0,4695,863
img_0999,916.3,1136,725
img_1000,1185.4,2357,719
img_1001,1168.9,1974,855
img_1002,1449.3,5104,711
img_1003,1161.5,1582,879
img_1004,1232.7,1854,815
img_1005,1483.8,2775,783
img_1006,2155.6,3350,1421
img_1007,1182.2,2079,646
img_1008,1133.5,1569,774
img_1009,1053.0,1974,791
img_1010,1184.3,1810,593
img_1011,1545.0,3527,967
img_1012,1273.0,2027,854
img_1013,920.2,1437,648
img_1014,1469.4,4544,775
img_1015,1665.8,5504,808
img_1016,1514.8,6462,719
img_1017,1012.4,1473,685
img_1018,1166.1,2722,742
img_1019,1190.6,2183,823
img_1020,1268.3,1924,759
img_1021,1891.2,11127,270
img_1022,923.0,1342,609
img_1023,1723.7,4920,861
img_1024,2129.7,9766,679
img_1025,1132.0,1686,894
img_1026,1085.2,1787,757
img_1027,2042.9,5513,1061
img_1028,1347.3,2331,839
img_1029,1951.0,10514,679
img_1030,1286.5,3153,662
img_1031,1581.4,4589,607
img_1032,1731.8,4744,695
img_1033,1231.5,1698,974
img_1034,1092.3,1751,750
img_1035,1093.8,1687,701
img_1036,1555.8,7861,669
img_1037,1195.3,2399,680
img_1038,1198.3,1638,815
img_1039,1860.5,9817,693
img_1040,1240.2,2133,797
img_1041,1224.4,1981,828
img_1042,1066.9,1228,911
img_1043,1311.1,1734,1008
img_1044,1486.0,4864,759
img_1045,891.4,999,767
img_1046,1004.2,1910,519
img_1047,1211.8,2096,742
img_1048,1101.9,1910,771
img_1049,1261.6,2101,966
img_1050,1030.3,1399,740
img_1051,939.2,1255,631
img_1052,1378.5,3760,455
img_1053,981.9,1425,675
img_1054,1769.2,3275,967
img_1055,1211.7,1967,814
img_1056,1000.7,1422,822
img_1057,1206.9,1453,793
img_1058,1355.9,2787,735
img_1059,1104.9,1486,883
img_1060,1135.3,1783,783
img_1061,1411.8,5280,627
img_1062,1077.4,1631,702
img_1063,1163.9,1832,862
img_1064,886.6,1183,613
img_1065,1488.2,2402,900
img_1066,983.7,1285,503
img_1067,1129.0,2125,778
img_1068,932.4,1503,662
img_1069,1036.0,1663,683
img_1070,1337.8,2175,838
img_1071,1970.1,6650,1077
img_1072,1159.4,1464,941
img_1073,1081.2,1624,657
img_1074,1045.1,1579,785
img_1075,1805.9,4208,599
img_1076,1355.2,1943,895
img_1077,1246.6,3932,815
img_1078,1395.8,4580,688
img_1079,1229.0,1776,803
img_1080,1179.5,2290,479
img_1081,1233.0,3598,742
img_1082,1338.4,2079,881
img_1083,1708.7,3823,622
img_1084,1463.9,2672,686
img_1085,1183.0,1461,960
img_1086,2330.6,12135,559
img_1087,1278.7,3633,724
img_1088,1115.6,1957,735
img_1089,925.3,1301,699
img_1090,906.4,1172,655
img_1091,1170.9,1635,783
img_1092,1926.3,5912,878
img_1093,1037.2,1797,566
img_1094,1375.4,2670,1087
img_1095,1464.9,3128,759
img_1096,1577.5,4639,975
img_1097,941.5,1169,407
img_1098,855.4,1079,671
img_1099,1473.8,6400,743
img_1100,1035.3,1799,559
img_1101,1205.4,1407,901
img_1102,1678.7,4750,918
img_1103,993.6,1348,671
img_1104,1093.0,1622,798
img_1105,1328.0,2792,861
img_1106,861.9,1093,471
img_1107,1934.1,10158,692
img_1108,955.5,1406,679
img_1109,971.5,1300,735
img_1110,1495.0,5658,662
img_1111,1232.8,2199,689
img_1112,1185.2,2215,318
img_1113,829.9,1007,722
img_1114,1097.5,1350,951
img_1115,2183.2,5684,574
img_1116,1499.1,4115,799
img_1117,1403.9,2396,927
img_1118,1033.4,1462,773
img_1119,1091.0,1708,655
img_1120,1243.8,2600,790
img_1121,1694.8,4689,992
img_1122,1669.3,2960,808
img_1123,1383.1,1992,1053
img_1124,2518.7,10072,983
img_1125,957.2,1268,774
img_1126,1109.9,1967,670
img_1127,998.9,2006,622
img_1128,1136.6,1927,912
img_1129,1235.7,1831,814
img_1130,1322.7,2124,1017
img_1131,1554.8,2490,1215
img_1132,1108.7,1351,700
img_1133,934.4,1063,790
img_1134,1197.0,1959,813
img_1135,902.9,1174,742
img_1136,1044.6,1960,684
img_1137,1160.9,2399,517
img_1138,1133.9,1862,741
img_1139,1485.6,2974,775
img_1140,936.2,1341,644
img_1141,1526.4,4351,462
img_1142,1469.6,3616,693
img_1143,1181.3,2198,789
img_1144,1429.6,3088,703
img_1145,1171.9,2057,783
img_1146,1691.0,2879,847
img_1147,1370.8,3779,830
img_1148,1011.0,1318,758
img_1149,1040.7,1622,662
img_1150,1264.6,2135,955
img_1151,1109.1,1940,678
img_1152,1466.1,2717,853
img_1153,1128.2,1375,655
img_1154,1004.2,1310,653
img_1155,1043.5,1998,744
img_1156,977.7,1310,816
img_1157,1156.5,1820,718
img_1158,1139.0,1454,733
img_1159,985.6,1163,703
img_1160,1260.9,2024,908
img_1161,1311.8,2888,823
img_1162,966.8,1560,598
img_1163,1152.7,2538,707
img_1164,917.6,1119,751
img_1165,1588.3,3126,620
img_1166,1183.1,1941,462
img_1167,1112.0,1783,526
img_1168,2560.9,14328,786
img_1169,1218.4,1771,725
img_1170,1651.4,5303,732
img_1171,1064.5,1873,847
img_1172,1308.7,2190,892
img_1173,1158.7,1574,879
img_1174,1122.6,1486,685
img_1175,1245.3,3183,613
img_1176,1250.0,1568,934
img_1177,2446.8,13330,853
img_1178,1157.5,2126,607
img_1179,1281.0,1878,894
img_1180,1017.1,1691,655
img_1181,963.5,1418,718
img_1182,1203.9,1767,998
img_1183,1024.5,1230,591
img_1184,1438.7,2953,926
img_1185,1430.5,6425,727
img_1186,1005.4,1593,646
img_1187,963.4,1461,623
img_1188,1424.4,2448,862
img_1189,1565.7,5721,759
img_1190,1089.6,1598,820
img_1191,1338.6,2088,902
img_1192,1062.8,2137,678
img_1193,1020.7,1364,767
img_1194,1236.6,2324,702
img_1195,1461.9,3335,686
img_1196,1243.9,1948,774
img_1197,1033.8,1645,760
img_1198,1145.1,2706,415
img_1199,1027.0,1406,730
img_1200,1193.6,1885,805
img_1201,1375.3,1968,839
img_1202,1376.0,3446,679
img_1203,1016.0,1510,736
img_1204,1070.9,1639,831
img_1205,1023.2,1509,589
img_1206,1224.6,3694,664
img_1207,972.2,1359,687
img_1208,1022.5,1638,606
img_1209,1943.9,10518,751
img_1210,2610.0,15414,708
img_1211,1510.9,2756,782
img_1212,1113.1,1911,709
img_1213,822.7,1235,527
img_1214,1471.5,5524,718
img_1215,1442.8,3346,780
img_1216,1026.7,1492,772
img_1217,1737.4,6856,805
img_1218,1194.0,2287,798
img_1219,1095.6,1849,694
img_1220,1505.3,5648,791
img_1221,1147.5,2284,838
img_1222,1136.0,1456,857
img_1223,1200.6,2200,630
img_1224,1045.1,1905,703
img_1225,1106.6,1486,848
img_1226,1423.2,2399,830
img_1227,2476.7,14310,686
img_1228,1017.3,1574,710
img_1229,1625.4,2527,963
img_1230,1321.1,2796,686
img_1231,1407.4,4771,719
img_1232,1503.7,5860,670
img_1233,1075.8,1215,949
img_1234,1077.5,1371,767
img_1235,1441.9,4792,847
img_1236,1281.0,2786,700
img_1237,1140.4444444444443,1653,687
img_1238,1163.3,1718,917
img_1239,1959.8,3751,839
img_1240,986.6,1318,579
img_1241,1620.8,3495,1007
img_1242,1184.3,2427,863
img_1243,1713.9,7343,636
img_1244,1488.4,4306,699
img_1245,1314.3,4167,735
img_1246,1256.3,3456,764
img_1247,1009.2,1654,631
img_1248,1346.7,3844,823
img_1249,2596.9,10488,630
img_1250,905.1,1126,680
img_1251,1472.1,1890,1102
img_1252,1301.7,5006,390
img_1253,1319.8,2013,942
img_1254,1001.5,1283,839
img_1255,1002.4,1555,741
img_1256,1240.5,2732,695
img_1257,920.5,1721,647
img_1258,1164.2,1847,782
img_1259,1038.3,2151,662
img_1260,939.3,1263,647
img_1261,903.3,1230,668
img_1262,1143.4,1838,582
img_1263,2315.9,8679,676
img_1264,1007.3,1405,862
img_1265,1133.9,1981,895
img_1266,1376.5,4105,815
img_1267,1292.6,2821,558
img_1268,1049.4,2326,807
img_1269,910.4,1116,621
img_1270,1005.6,1278,720
img_1271,1313.8,4517,774
img_1272,1180.6,3280,655
img_1273,1387.0,2566,766
img_1274,1277.0,1782,773
img_1275,1037.8,1359,686
img_1276,1160.5,2213,743
img_1277,1737.1,5748,742
img_1278,1334.4,3606,678
img_1279,1001.4,1434,727
img_1280,2065.7,3504,1062
img_1281,1301.9,4256,799
img_1282,1760.7,4464,798
img_1283,1218.6,2617,831
img_1284,1243.2,2742,845
img_1285,934.8,1476,599
img_1286,1173.6,2174,716
img_1287,1050.9,2095,685
img_1288,1136.4,1854,950
img_1289,1162.4,1575,831
img_1290,1023.1,1763,542
img_1291,1398.2,5083,663
img_1292,1127.3,1551,718
img_1293,1402.4,5085,743
img_1294,1716.5,4384,831
img_1295,885.0,1133,652
img_1296,1074.4,1453,726
img_1297,1114.7,1425,816
img_1298,1227.5,4400,655
img_1299,1797.5,3200,1030
img_1300,1072.1,1440,742
img_1301,1226.1,2823,815
img_1302,1333.6,2622,679
img_1303,1087.9,1944,807
img_1304,1470.0,2775,763
img_1305,1380.4,2336,789
img_1306,1457.8,3680,841
img_1307,1792.9,5662,782
img_1308,1093.3,1646,699
img_1309,1162.7,1938,687
img_1310,1384.4,2928,789
img_1311,1031.0,1500,805
img_1312,1019.0,1830,667
img_1313,1257.1,2269,850
img_1314,1417.0,2184,1158
img_1315,1331.4,3139,831
img_1316,2284.2,8084,671
img_1317,1193.4,1807,782
img_1318,1682.0,6594,766
img_1319,1524.6,7384,638
img_1320,1086.8,1621,806
img_1321,1029.6666666666667,1726,828
img_1322,1243.7,2086,751
img_1323,1335.7,2856,871
img_1324,1297.4,3455,583
img_1325,1223.4,1935,932
img_1326,1023.7,1550,759
img_1327,1883.8,6834,1127
img_1328,1023.7777777777778,1348,583
img_1329,998.2,1391,638
img_1330,994.0,1152,767
img_1331,995.6,2035,699
img_1332,1065.9,1293,781
img_1333,1204.3,1780,911
img_1334,999.2,1453,615
img_1335,1103.4,2179,640
img_1336,1350.4,2115,639
img_1337,1314.2,3342,742
img_1338,1264.5,2718,696
img_1339,1204.7,2462,631
img_1340,5577.5,34221,1062
img_1341,933.8,1175,751
img_1342,1123.4,1965,758
img_1343,1131.6,2029,734
img_1344,1009.6,1422,694
img_1345,986.5,1215,774
img_1346,1036.6,1237,735
img_1347,1365.8,2519,984
img_1348,1085.3,2024,810
img_1349,936.7,1262,705
img_1350,1109.9,2297,761
img_1351,1161.8,1893,895
img_1352,1471.0,4472,662
img_1353,1034.8,1534,598
img_1354,2706.2,15176,1001
img_1355,1123.0,2053,717
img_1356,2370.1,11395,815
img_1357,1056.6,1495,686
img_1358,1310.9,2671,766
img_1359,1164.3,1423,696
img_1360,1236.9,4118,602
img_1361,1143.4,1503,837
img_1362,1121.7,1405,727
img_1363,1230.8,2371,712
img_1364,1315.4,2561,950
img_1365,1191.4,1479,663
img_1366,1558.4,2576,886
img_1367,2680.7,8668,926
img_1368,1385.5,2864,793
img_1369,1294.4,2092,719
img_1370,1447.2,2436,1022
img_1371,1115.6,1710,863
img_1372,2345.6,6076,751
img_1373,1024.9,2151,605
img_1374,1583.1,3142,1015
img_1375,1194.4,1790,832
img_1376,1396.0,2903,740
img_1377,1614.2,2880,734
img_1378,2212.6,4437,1198
img_1379,1214.4,2679,834
img_1380,1089.8,2079,639
img_1381,1301.4,3629,735
img_1382,1504.4,3004,973
img_1383,1100.0,1550,773
img_1384,1109.0,1839,701
img_1385,1477.3,5942,806
img_1386,1028.0,2729,534
img_1387,1679.1,4252,918
img_1388,1017.7,1924,695
img_1389,2367.1,13417,791
img_1390,947.2,1245,598
img_1391,1513.4,2086,799
img_1392,1173.5,2388,851
img_1393,998.8,1270,815
img_1394,917.5,1247,661
img_1395,1041.7,1486,615
img_1396,2006.8,3759,687
img_1397,1338.9,2193,1034
img_1398,1447.5,5727,695
img_1399,1007.9,1324,703
img_1400,949.3,1399,679
img_1401,1317.8,3119,764
img_1402,1123.2,1861,544
img_1403,1214.4,3294,790
img_1404,1174.8,2293,630
img_1405,966.9,1250,606
img_1406,1355.6,2917,848
img_1407,1235.8,1942,803
img_1408,1233.9,2039,893
img_1409,1451.4,3332,827
img_1410,1025.7,1664,766
img_1411,1019.4,1335,646
img_1412,1186.9,2099,751
img_1413,924.8,1185,536
img_1414,1168.7,2147,703
img_1415,1298.1,1897,663
img_1416,1453.0,3023,902
img_1417,990.9,1381,779
img_1418,1090.7,2278,718
img_1419,1105.7,1542,743
img_1420,1282.2,2102,887
img_1421,1684.7,4264,901
img_1422,1476.6,4581,846
img_1423,1295.4,3386,871
img_1424,1702.1,5733,718
img_1425,1396.7,2905,856
img_1426,1392.2,3259,734
img_1427,1035.9,1390,865
img_1428,1345.2,2342,709
img_1429,1061.0,1944,804
img_1430,1232.2,1885,800
img_1431,1042.7,1735,686
img_1432,1422.0,3057,655
img_1433,1279.4,2431,855
img_1434,1310.2,2039,831
img_1435,1146.6,1605,919
img_1436,915.5,1239,711
img_1437,1286.1,2296,687
img_1438,990.1,1437,662
img_1439,1142.7,1544,803
img_1440,2271.0,4334,1149
img_1441,4783.1,32616,837
img_1442,2708.2,15934,807
img_1443,1371.3,3135,758
img_1444,1130.3,1396,839
img_1445,1135.1,1478,839
img_1446,1096.8,1392,791
img_1447,1309.1,2099,772
img_1448,912.7,1015,757
img_1449,1346.3,1945,885
img_1450,1973.9,3952,854
img_1451,1083.0,2860,695
img_1452,1560.2,4140,639
img_1453,1239.4,1878,793
img_1454,1355.8,2614,510
img_1455,1608.3,3120,757
img_1456,2024.6,4840,975
img_1457,1167.7,2733,718
img_1458,1103.9,2128,655
img_1459,1615.2,3362,975
img_1460,1017.4,1341,751
img_1461,1243.0,2159,877
img_1462,1194.8,1795,783
img_1463,1144.6,2087,805
img_1464,1012.7,2130,727
img_1465,1168.4,1983,567
img_1466,1651.3,2543,1229
img_1467,1601.0,4859,717
img_1468,1905.8,5507,719
img_1469,2676.8,10238,806
img_1470,1594.6,3654,887
img_1471,1974.9,7440,1055
img_1472,1139.3,2654,655
img_1473,1461.4,2211,838
img_1474,1081.9,1671,718
img_1475,1721.1,6505,782
img_1476,1085.4,1644,807
img_1477,945.8,1092,669
img_1478,1443.3,3351,682
img_1479,1535.2,5064,752
img_1480,1355.3,2982,972
img_1481,1204.5,1798,917
img_1482,1563.4,3137,647
img_1483,1226.0,2202,688
img_1484,1012.4,1294,783
img_1485,1539.8,4282,719
img_1486,2298.9,12696,734
img_1487,2112.3,6049,833
img_1488,1294.4,2277,883
img_1489,1662.1,5214,782
img_1490,851.5,1096,636
img_1491,1442.3,4155,718
img_1492,1228.7,3813,782
img_1493,1141.2,1961,726
img_1494,1286.7,1630,759
img_1495,969.5,2124,647
img_1496,998.5,1271,815
img_1497,938.7,1504,676
img_1498,1583.7,4210,829
img_1499,1725.3,5144,733
img_1500,1250.8,2198,935
img_1501,2009.2,6844,631
img_1502,3150.2,19894,958
img_1503,1172.1,1796,775
img_1504,1160.8,1574,848
img_1505,2105.9,7073,1109
img_1506,1616.6,4751,759
img_1507,1122.0,1493,639
img_1508,1658.1,3631,1030
img_1509,1867.6,3871,1079
img_1510,2640.1,13764,1038
img_1511,2233.7,7753,823
img_1512,1451.1,2381,964
img_1513,1329.1,1878,919
img_1514,1124.4,2711,628
img_1515,1798.3,7155,958
img_1516,1095.7,1999,631
img_1517,1334.8,2187,915
img_1518,1087.5,2437,771
img_1519,1231.2,2660,735
img_1520,1522.7,2796,1098
img_1521,2068.6,5445,815
img_1522,1249.6,2716,795
img_1523,1181.9,3039,543
img_1524,1328.3,3754,657
img_1525,1309.2,2230,867
img_1526,1532.4,3344,973
img_1527,921.4,1236,728
img_1528,1658.8,4924,839
img_1529,2791.3,11439,710
img_1530,1006.4,1247,695
img_1531,1044.0,2157,702
img_1532,1246.7,3327,528
img_1533,1423.8,2784,564
img_1534,1252.5,3017,566
img_1535,1477.1,3500,886
img_1536,1412.1,2479,894
img_1537,1046.8,1382,783
img_1538,1529.7,2664,1119
img_1539,1349.1,2200,934
img_1540,991.9,1485,822
img_1541,1101.1,1497,797
img_1542,1281.5,1665,980
img_1543,1008.1,1486,663
img_1544,963.4,1478,495
img_1545,1283.7,2042,664
img_1546,897.7,1097,743
img_1547,1661.4,4382,895
img_1548,1946.1,10306,823
img_1549,1146.5,1493,742
img_1550,1246.9,2246,854
img_1551,2055.5,5649,873
img_1552,1392.3,3141,790
img_1553,1196.1,1710,821
img_1554,974.1,1391,766
img_1555,975.6,1371,664
img_1556,1437.9,2525,854
img_1557,1523.7,2392,1078
img_1558,1567.2,2989,1012
img_1559,1352.0,3255,786
img_1560,1199.5,2581,688
img_1561,1552.3,6247,741
img_1562,1240.5,2598,772
img_1563,1127.9,1502,662
img_1564,1532.9,2544,990
img_1565,1317.8,2047,854
img_1566,1096.7,1812,711
img_1567,1318.4,2945,903
img_1568,956.7,1390,734
img_1569,2086.5,3895,974
img_1570,1396.8,3490,590
img_1571,1282.6,3254,813
img_1572,1279.1,2331,746
img_1573,1545.1,3496,991
img_1574,1453.6,2724,776
img_1575,1245.9,3076,751
img_1576,1067.6,1658,623
img_1577,1898.7,5572,1055
img_1578,1188.1,2452,694
img_1579,1172.0,2403,680
img_1580,1262.2,2175,750
img_1581,1243.7,2703,640
img_1582,1201.8,1791,774
img_1583,1424.4,2391,1022
img_1584,1325.5,2103,726
img_1585,1792.2,4214,647
img_1586,950.1,1178,751
img_1587,1164.6,2206,703
img_1588,1522.6,4310,878
img_1589,1304.6,1789,1023
img_1590,1086.6,1462,823
img_1591,1047.5,2180,508
img_1592,1683.0,5036,647
img_1593,1283.8,2049,774
img_1594,1526.2,5377,536
img_1595,1554.7,3007,787
img_1596,944.1,1119,767
img_1597,2704.8,16094,856
img_1598,1742.3,3320,886
img_1599,1155.1,2109,759
img_1600,1070.9,1615,662
img_1601,1223.5,2075,774
img_1602,1033.9,1686,665
img_1603,1139.0,1595,871
img_1604,1110.4,1964,765
img_1605,2037.9,9023,735
img_1606,1425.3,3409,759
img_1607,1425.7,2135,959
img_1608,1296.1,2750,447
img_1609,994.1,1223,758
img_1610,1083.4,2644,686
img_1611,1132.5,2233,598
img_1612,1036.6,1971,543
img_1613,1424.6,2712,934
img_1614,1316.0,1551,1023
img_1615,1404.5,2063,983
img_1616,1143.4,1836,791
img_1617,1121.4,3196,528
img_1618,1073.8,1633,702
img_1619,1363.9,2375,1036
img_1620,1417.1,4828,799
img_1621,933.2,1111,703
img_1622,1144.4,2024,838
img_1623,1785.3,3094,765
img_1624,2631.9,12391,975
img_1625,1177.0,2757,737
img_1626,1165.7,2382,811
img_1627,842.5,1243,534
img_1628,3613.8,19410,910
img_1629,937.4,1111,759
img_1630,1263.2,2734,910
img_1631,1087.7,1852,670
img_1632,1222.4,2213,909
img_1633,1331.4,2168,935
img_1634,1210.9,2553,959
img_1635,972.5,1390,655
img_1636,911.8,1206,670
img_1637,1466.5,4348,952
img_1638,962.8,1355,753
img_1639,1351.4,3567,682
img_1640,1551.6,3625,751
img_1641,1071.1,2920,701
img_1642,1512.2,3590,782
img_1643,1072.1,1286,742
img_1644,1225.8,1792,887
img_1645,1923.7,6568,1023
img_1646,847.7,1175,621
img_1647,1165.4,2816,744
img_1648,1054.8,1592,735
img_1649,1280.1,3652,623
img_1650,1533.0,3734,808
img_1651,1051.7,1535,751
img_1652,1034.4,1745,780
img_1653,1115.6,2624,594
img_1654,1357.2,3046,869
img_1655,1456.8,1952,969
img_1656,1253.4,2409,839
img_1657,925.6,1168,661
img_1658,1388.3,2344,855
img_1659,914.3,1175,749
img_1660,1353.7,2550,949
img_1661,2089.1,3335,1270
img_1662,986.2,1328,726
img_1663,1218.2,3043,740
img_1664,1080.4,1793,854
img_1665,1098.6,2076,655
img_1666,1388.7,2816,843
img_1667,1004.6,1413,798
img_1668,1033.6,1453,774
img_1669,1045.1,1275,869
img_1670,2104.2,6096,813
img_1671,1244.6,2640,899
img_1672,1197.2,1799,895
img_1673,994.3,1766,695
img_1674,1034.2,2173,775
img_1675,1254.1,1918,790
img_1676,962.9,1335,644
img_1677,1198.9,3472,808
img_1678,2168.0,7575,1058
img_1679,1098.3,1838,782
img_1680,1328.9,2456,976
img_1681,1119.3,1598,943
img_1682,1431.4,2303,894
img_1683,1352.7,2347,661
img_1684,1111.2,1671,766
img_1685,1256.2,1879,851
img_1686,1059.1,1607,852
img_1687,1148.1,1983,778
img_1688,1521.6,4114,944
img_1689,923.1,1292,663
img_1690,952.2,1383,689
img_1691,886.7,1189,527
img_1692,1088.3,1632,718
img_1693,1169.2,3005,734
img_1694,1596.0,2874,896
img_1695,1160.9,2389,599
img_1696,1004.0,1789,734
img_1697,969.8,1883,758
img_1698,1406.1,2763,918
img_1699,1375.0,2588,918
img_1700,1464.4,3735,726
img_1701,1632.3,4280,975
img_1702,1146.4,2070,743
img_1703,1191.9,1719,791
img_1704,1770.0,5044,766
img_1705,1122.1,3064,670
img_1706,1225.1,2177,882
img_1707,1381.3,4317,733
img_1708,1234.3,1990,911
img_1709,1119.1,3144,662
img_1710,1187.7,1597,571
img_1711,1048.5,2448,647
img_1712,1472.3,4827,678
img_1713,1905.9,6322,838
img_1714,1255.6,2830,911
img_1715,1335.3,3592,750
img_1716,1339.7,3268,734
img_1717,1361.4,2100,885
img_1718,1361.5,5103,679
img_1719,1334.0,3713,821
img_1720,913.9,1238,622
img_1721,1128.3,1950,736
img_1722,1016.3,1554,711
img_1723,1278.5,3279,662
img_1724,1049.7,2168,743
img_1725,1001.4,1519,694
img_1726,933.3,1126,598
img_1727,2514.3,9770,812
img_1728,1074.8,1412,847
img_1729,1088.4,1787,702
img_1730,1196.2,3352,647
img_1731,1201.3,2932,710
img_1732,2158.9,12435,800
img_1733,1334.4,3894,669
img_1734,1765.9,6427,805
img_1735,1639.1,7623,615
img_1736,1357.4,3022,861
img_1737,1344.3,2046,1005
img_1738,980.0,1388,758
img_1739,819.6,1038,567
img_1740,2407.5,11336,863
img_1741,1090.6,1286,750
img_1742,1159.5,1766,831
img_1743,1063.3,1257,868
img_1744,1005.2,1383,658
img_1745,1271.0,1944,879
img_1746,1491.0,2470,751
img_1747,1301.4,2993,798
img_1748,1221.2,1825,704
img_1749,821.6,1028,678
img_1750,1009.2,1477,663
img_1751,949.0,1861,577
img_1752,1051.2,1607,591
img_1753,1367.2,2810,798
img_1754,994.5,1631,718
img_1755,1159.7,2098,631
img_1756,1857.3,5826,518
img_1757,1225.4,2211,688
img_1758,1083.5,1727,767
img_1759,1538.1,2870,807
img_1760,1332.6,2485,911
img_1761,1098.5,1542,791
img_1762,1507.7,3200,823
img_1763,968.7,1310,656
img_1764,1395.9,3378,792
img_1765,1059.8,1751,785
img_1766,1543.8,2937,775
img_1767,1193.2,2968,590
img_1768,1984.5,6771,686
img_1769,1361.7,3178,749
img_1770,1002.0,1447,725
img_1771,1279.9,3912,639
img_1772,1479.2,2220,879
img_1773,1171.0,1503,742
img_1774,3375.4,23581,957
img_1775,981.1,1896,598
img_1776,1032.9,1268,822
img_1777,1340.2,2221,743
img_1778,1278.3,2551,638
img_1779,1273.5,2199,702
img_1780,979.4,1260,703
img_1781,840.8,1283,620
img_1782,1442.5,3456,777
img_1783,1233.2,1615,934
img_1784,2109.4,10672,782
img_1785,2113.9,5401,861
img_1786,1269.3,1927,832
img_1787,1110.0,1815,686
img_1788,1085.9,1922,711
img_1789,1135.8,2062,830
img_1790,1094.0,2103,820
img_1791,1229.8,2766,831
img_1792,1132.0,1893,798
img_1793,1477.1,2875,909
img_1794,1423.9,2143,879
img_1795,1162.2,1607,830
img_1796,1079.5,1343,773
img_1797,1134.2,1506,887
img_1798,1043.1,1830,733
img_1799,1463.1,2998,836
img_1800,1144.5,1940,599
